transaction_id,date,account_key,department_key,vendor_key,product_key,customer_key,amount,approval_status,procurement_method,approver_id,approval_date,purchase_order_number,contract_reference
19778,2023-01-05,3,11,558,4,843,28.13,Pending,RFP,,,,
19779,2023-01-05,1,37,440,54,524,445.06,Approved,RFP,874,2023-01-17,PO-955738,CTR-2024-1535
19780,2023-01-24,2,21,865,47,911,291.63,Approved,RFP,468,2023-02-05,PO-281345,
19781,2023-01-27,1,34,934,55,6,401.33,Pending,RFP,,,PO-474821,
19782,2023-01-25,3,26,266,93,926,410.82,Approved,RFP,998,2023-02-04,PO-533356,CTR-2022-9816
19783,2023-01-12,3,11,577,36,631,6.24,Approved,RFP,518,2023-01-24,PO-580846,
19784,2023-01-09,2,26,588,52,70,357.78,Approved,RFP,675,2023-01-18,PO-505393,
19785,2023-01-27,1,38,818,14,585,319.71,Approved,RFP,216,2023-02-04,PO-366813,
19786,2023-01-29,3,35,54,59,34,151.64,Approved,Quotes,861,2023-02-01,PO-687477,CTR-2025-8979
19787,2023-01-27,2,40,312,35,200,114.01,Approved,Quotes,644,2023-02-08,PO-801548,
19788,2023-01-26,2,31,442,89,574,56.27,Approved,Quotes,45,2023-01-29,,
19789,2023-01-08,1,13,855,99,22,181.18,Pending,Contract,,,PO-944288,CTR-2021-2844
19790,2023-01-18,2,24,345,1,892,113.82,Approved,RFP,949,2023-01-21,PO-988825,
19791,2023-01-26,1,22,784,17,452,439.4,Approved,Contract,332,2023-02-08,,CTR-2024-6224
19792,2023-01-13,2,21,890,35,396,301.18,Approved,Contract,64,2023-01-27,,CTR-2025-9803
19793,2023-01-03,1,19,790,26,140,82.26,Approved,RFP,54,2023-01-14,PO-822603,
19794,2023-01-18,3,21,382,72,912,155.07,Approved,Quotes,108,2023-01-27,,
19795,2023-01-08,2,13,156,76,652,372.79,Approved,RFP,163,2023-01-20,,
19796,2023-01-24,1,36,262,69,728,158.31,Approved,Quotes,189,2023-01-31,,
19797,2023-01-04,3,20,34,48,132,259.2,Approved,Contract,864,2023-01-11,,CTR-2022-5245
19798,2023-01-05,1,23,426,1,319,140.46,Rejected,RFP,130,2023-01-15,PO-554582,CTR-2023-4702
19799,2023-01-11,3,26,579,68,674,174.36,Approved,Contract,539,2023-01-21,PO-131532,CTR-2025-1178
19800,2023-01-12,3,29,558,20,414,53.81,Approved,Quotes,637,2023-01-22,,
19801,2023-01-13,2,27,45,7,623,41.64,Pending,Quotes,,,PO-265273,CTR-2021-6892
19802,2023-01-19,3,40,200,38,53,121.09,Approved,RFP,349,2023-01-24,PO-402972,
19803,2023-01-11,2,27,595,78,292,51.17,Approved,Contract,757,2023-01-24,,CTR-2020-5879
19804,2023-01-19,3,27,700,66,327,388.38,Approved,RFP,794,2023-01-22,,
19805,2023-01-20,2,24,952,95,629,388.89,Pending,Quotes,,,PO-123723,
19806,2023-01-07,1,10,17,22,591,181.62,Approved,RFP,982,2023-01-14,,
19807,2023-01-29,1,30,476,53,197,222.54,Approved,Quotes,859,2023-02-05,,
19808,2023-01-05,1,17,862,48,633,96.43,Approved,RFP,729,2023-01-06,PO-843642,
19809,2023-01-08,2,32,54,67,672,347.33,Approved,RFP,921,2023-01-11,PO-995331,CTR-2025-4380
19810,2023-01-27,2,18,213,98,89,106.21,Rejected,Contract,220,2023-02-01,PO-248568,CTR-2025-5882
19811,2023-01-17,3,39,8,74,887,125.75,Approved,Contract,153,2023-01-25,PO-648387,CTR-2020-2717
19812,2023-01-28,2,32,490,35,108,60.25,Approved,Contract,134,2023-02-03,PO-298708,CTR-2020-2448
19813,2023-01-04,1,15,788,9,399,137.87,Rejected,Quotes,513,2023-01-17,PO-439428,
19814,2023-01-12,3,25,579,15,275,321.48,Approved,Emergency,734,2023-01-26,PO-458255,
19815,2023-02-01,3,38,938,65,205,289.72,Approved,Quotes,669,2023-02-09,PO-616228,
19816,2023-02-02,2,38,47,93,484,99.79,Approved,RFP,514,2023-02-15,,CTR-2022-9906
19817,2023-02-13,3,13,760,56,974,51.94,Approved,Contract,699,2023-02-19,PO-364583,CTR-2021-9832
19818,2023-02-27,2,29,290,13,427,282.61,Approved,Contract,227,2023-03-11,PO-679953,CTR-2023-5777
19819,2023-02-21,2,29,876,85,728,382.05,Approved,Contract,689,2023-03-06,,CTR-2024-2963
19820,2023-02-07,3,27,773,48,132,209.11,Approved,Contract,909,2023-02-11,PO-549747,CTR-2021-3455
19821,2023-02-27,3,25,282,4,22,211.6,Approved,Contract,865,2023-03-02,PO-294151,CTR-2021-4991
19822,2023-02-25,1,12,892,72,62,149.56,Approved,Quotes,358,2023-03-05,PO-824283,
19823,2023-02-05,2,11,783,2,861,200.35,Approved,Quotes,827,2023-02-19,PO-303579,CTR-2022-1693
19824,2023-02-19,3,15,323,36,411,29.43,Pending,Contract,,,PO-259255,CTR-2021-8832
19825,2023-02-05,3,15,900,15,578,57.35,Approved,Quotes,938,2023-02-18,PO-426971,CTR-2024-3909
19826,2023-02-14,1,25,35,32,649,32.81,Approved,RFP,543,2023-02-16,PO-732769,CTR-2024-4334
19827,2023-02-20,1,16,981,97,199,244.36,Approved,RFP,699,2023-03-05,PO-843692,
19828,2023-02-21,3,18,660,33,889,280.54,Approved,Quotes,833,2023-02-27,PO-525057,CTR-2024-5223
19829,2023-02-06,2,27,278,61,609,283.93,Approved,RFP,143,2023-02-13,PO-289702,
19830,2023-02-25,3,36,613,37,698,367.69,Approved,RFP,115,2023-03-08,PO-761153,CTR-2022-3674
19831,2023-02-05,1,34,784,10,149,213.74,Approved,RFP,985,2023-02-08,PO-562209,CTR-2020-4288
19832,2023-02-21,2,10,776,3,138,374.09,Approved,Quotes,167,2023-02-22,PO-222680,
19833,2023-02-18,3,29,170,57,539,255.97,Approved,Contract,40,2023-03-03,PO-872782,CTR-2024-6145
19834,2023-02-08,2,39,613,13,59,279.74,Approved,Quotes,682,2023-02-22,PO-550020,
19835,2023-02-01,3,28,517,53,685,155.97,Approved,Contract,947,2023-02-02,,CTR-2024-7654
19836,2023-02-15,1,13,230,14,553,104.27,Approved,Quotes,520,2023-03-01,PO-545489,
19837,2023-02-08,1,21,291,78,86,143.88,Pending,Quotes,,,PO-294118,
19838,2023-02-18,3,21,576,25,334,114.63,Approved,Contract,71,2023-02-26,PO-577869,CTR-2024-7434
19839,2023-02-24,1,16,143,31,401,236.69,Rejected,RFP,588,2023-03-03,PO-606017,
19840,2023-02-23,2,20,260,84,695,88.44,Rejected,Quotes,342,2023-03-04,PO-175555,CTR-2023-3557
19841,2023-02-17,2,10,56,32,777,254.56,Approved,Contract,734,2023-02-28,PO-784773,CTR-2022-3839
19842,2023-02-13,3,22,819,38,98,138.83,Approved,RFP,873,2023-02-25,PO-247666,
19843,2023-02-22,3,34,103,37,727,68.85,Approved,Quotes,375,2023-02-25,PO-385880,
19844,2023-02-15,1,26,95,86,355,199.73,Approved,Contract,946,2023-02-24,,CTR-2021-4588
19845,2023-02-14,2,20,465,15,802,159.62,Approved,RFP,5,2023-02-18,PO-148758,CTR-2023-1455
19846,2023-02-26,3,18,815,63,145,67.05,Approved,Contract,928,2023-03-12,PO-362839,CTR-2020-1687
19847,2023-02-26,2,10,247,59,383,351.98,Approved,Quotes,525,2023-03-05,PO-610765,
19848,2023-02-14,2,31,791,35,542,359.18,Approved,RFP,189,2023-02-27,PO-200624,CTR-2022-6507
19849,2023-02-14,1,15,982,74,280,264.86,Approved,Contract,329,2023-02-24,PO-386043,CTR-2022-5825
19850,2023-02-20,3,34,149,94,976,287.11,Approved,Quotes,98,2023-02-26,PO-619966,CTR-2025-6819
19851,2023-02-13,1,22,888,53,747,120.71,Approved,Contract,577,2023-02-22,PO-153674,CTR-2021-7731
19852,2023-02-14,3,39,831,40,156,232.53,Pending,Quotes,,,PO-523538,
19853,2023-02-08,2,18,326,92,831,390.94,Approved,RFP,108,2023-02-09,PO-925247,CTR-2021-3642
19854,2023-02-22,1,38,547,12,589,390.55,Approved,Quotes,685,2023-02-23,PO-214392,
19855,2023-02-22,1,13,823,46,761,360.6,Approved,Contract,180,2023-02-27,PO-658763,CTR-2020-8422
19856,2023-02-08,2,25,128,43,289,169.82,Approved,RFP,527,2023-02-13,PO-375393,
19857,2023-02-23,2,34,137,44,599,292.17,Approved,Contract,544,2023-03-02,PO-524708,CTR-2023-6886
19858,2023-02-22,3,28,859,8,240,109.43,Pending,Contract,,,PO-662221,CTR-2023-7358
19859,2023-02-11,2,15,528,30,514,125.43,Approved,RFP,412,2023-02-12,,
19860,2023-02-26,3,19,699,69,161,156.96,Pending,Quotes,,,PO-954455,CTR-2021-1662
19861,2023-02-24,3,40,180,66,591,321.91,Approved,Contract,370,2023-03-06,,CTR-2025-1094
19862,2023-02-12,2,22,353,34,351,247.31,Approved,RFP,355,2023-02-14,PO-505057,
19863,2023-02-14,3,13,511,18,625,87.62,Approved,RFP,472,2023-02-16,,
19864,2023-02-19,3,20,249,59,722,115.35,Rejected,RFP,637,2023-02-26,PO-864966,
19865,2023-02-21,2,15,745,53,839,197.52,Approved,RFP,32,2023-02-25,PO-925097,
19866,2023-02-17,3,11,317,54,811,280.84,Rejected,Contract,872,2023-02-22,,CTR-2021-2073
19867,2023-02-17,3,12,386,62,279,208.13,Approved,Quotes,827,2023-03-03,,
19868,2023-02-10,1,28,614,30,838,169.2,Approved,RFP,233,2023-02-24,PO-143714,CTR-2025-3284
19869,2023-02-21,1,11,384,19,362,369.65,Pending,RFP,,,,
19870,2023-02-16,1,30,777,68,43,177.15,Approved,RFP,363,2023-02-24,,CTR-2022-2287
19871,2023-02-23,3,26,79,40,573,258.3,Approved,RFP,565,2023-03-04,PO-248412,CTR-2024-9238
19872,2023-02-27,1,12,558,42,596,214.07,Approved,Emergency,209,2023-03-01,PO-452636,
19873,2023-02-19,1,19,279,81,458,98.37,Approved,Quotes,185,2023-03-05,PO-807295,CTR-2020-3466
19874,2023-02-13,2,20,620,42,172,315.41,Approved,Contract,235,2023-02-22,PO-862476,CTR-2021-9200
19875,2023-02-05,2,38,746,55,670,315.31,Approved,Contract,924,2023-02-06,,CTR-2025-1077
19876,2023-02-04,2,39,916,65,944,341.47,Pending,RFP,,,PO-598319,
19877,2023-02-01,1,40,650,24,551,331.63,Approved,Emergency,503,2023-02-07,PO-552053,
19878,2023-02-15,2,19,761,20,279,165.36,Approved,Quotes,573,2023-02-27,,
19879,2023-02-03,2,37,202,56,530,88.3,Approved,Quotes,475,2023-02-06,,
19880,2023-02-23,2,24,114,42,413,11.46,Approved,RFP,344,2023-03-05,PO-727078,
19881,2023-02-03,3,38,605,40,10,193.46,Pending,RFP,,,PO-960790,
19882,2023-02-08,2,13,737,9,388,207.4,Approved,Emergency,722,2023-02-19,,
19883,2023-02-05,1,15,80,78,580,197.26,Approved,RFP,188,2023-02-10,PO-923073,
19884,2023-02-02,1,25,440,6,404,81.0,Approved,RFP,692,2023-02-15,PO-819034,CTR-2020-9022
19885,2023-02-10,1,38,371,99,74,355.36,Approved,RFP,343,2023-02-13,PO-865008,
19886,2023-02-05,3,15,568,73,199,375.14,Approved,RFP,837,2023-02-18,PO-787946,
19887,2023-02-22,1,16,607,19,432,311.9,Approved,Contract,741,2023-02-23,PO-776778,CTR-2023-3507
19888,2023-02-22,3,28,250,67,89,1.03,Pending,RFP,,,PO-461337,CTR-2020-6647
19889,2023-02-25,1,40,906,57,327,324.2,Rejected,RFP,614,2023-03-06,PO-635155,
19890,2023-02-19,1,31,269,20,187,207.61,Approved,Quotes,814,2023-02-24,PO-426248,CTR-2021-1765
19891,2023-02-26,2,40,96,3,407,330.89,Approved,RFP,335,2023-03-03,,
19892,2023-02-08,3,23,25,14,858,6.74,Approved,Contract,488,2023-02-12,PO-716580,CTR-2023-5016
19893,2023-02-05,1,13,561,49,18,268.98,Approved,Quotes,534,2023-02-13,,
19894,2023-02-16,3,13,901,5,181,364.1,Approved,Contract,67,2023-02-22,PO-534547,CTR-2024-1275
19895,2023-02-20,3,28,228,54,488,314.38,Approved,RFP,191,2023-02-25,PO-626420,CTR-2021-1192
19896,2023-02-20,3,12,571,46,415,102.77,Approved,Emergency,315,2023-03-02,PO-706066,
19897,2023-02-06,1,27,113,19,575,307.21,Approved,RFP,178,2023-02-17,,
19898,2023-02-13,3,31,274,76,849,146.4,Approved,Contract,435,2023-02-19,PO-153918,CTR-2023-4027
19899,2023-02-18,1,30,54,12,124,217.71,Approved,Quotes,346,2023-02-25,PO-610739,CTR-2022-4796
19900,2023-02-02,2,36,929,64,551,389.91,Pending,RFP,,,PO-427330,
19901,2023-02-19,1,30,681,2,387,52.05,Approved,Quotes,780,2023-03-02,,CTR-2023-1548
19902,2023-02-15,3,37,242,48,132,344.55,Approved,Quotes,850,2023-02-28,PO-634731,
19903,2023-02-06,2,39,849,76,774,365.77,Approved,Quotes,5,2023-02-07,PO-516483,CTR-2024-7878
19904,2023-02-09,1,21,821,51,628,20.0,Approved,RFP,687,2023-02-18,,
19905,2023-02-21,2,23,918,37,569,260.46,Approved,RFP,655,2023-03-04,,
19906,2023-02-05,1,17,646,60,634,81.08,Approved,Quotes,139,2023-02-16,PO-990267,
19907,2023-02-22,1,36,108,99,282,202.57,Approved,Quotes,750,2023-03-05,PO-354979,
19908,2023-02-27,3,11,317,29,323,230.94,Pending,Quotes,,,PO-887433,CTR-2023-2097
19909,2023-02-02,1,37,848,34,248,153.25,Approved,Contract,546,2023-02-12,PO-644755,CTR-2022-5339
19910,2023-02-26,1,33,682,79,119,18.28,Approved,RFP,664,2023-03-01,,
19911,2023-02-16,3,10,664,23,646,342.59,Approved,Quotes,510,2023-02-23,PO-115312,CTR-2025-3971
19912,2023-02-26,3,39,40,87,838,335.17,Approved,Quotes,962,2023-03-10,,CTR-2023-2790
19913,2023-02-13,3,10,789,47,7,389.63,Pending,Contract,,,,CTR-2022-5834
19914,2023-02-18,2,10,486,21,288,336.12,Approved,RFP,628,2023-02-21,PO-400434,
19915,2023-02-16,2,31,974,78,388,69.87,Approved,Contract,76,2023-02-25,PO-358460,CTR-2020-9059
19916,2023-02-26,2,14,506,98,986,295.06,Approved,Quotes,919,2023-03-10,,
19917,2023-02-12,3,37,929,97,192,279.75,Approved,RFP,20,2023-02-25,PO-577113,CTR-2023-3452
19918,2023-02-16,1,38,522,88,247,36.55,Approved,RFP,608,2023-02-25,PO-716880,
19919,2023-02-12,3,13,824,99,356,375.69,Pending,Contract,,,PO-909135,CTR-2020-4444
19920,2023-02-01,3,20,547,7,185,142.41,Approved,RFP,296,2023-02-10,PO-554945,CTR-2020-8521
19921,2023-02-26,1,15,612,80,633,200.74,Pending,RFP,,,,
19922,2023-02-19,1,18,17,16,993,259.2,Pending,Quotes,,,PO-626219,
19923,2023-02-04,3,26,993,58,323,384.13,Pending,Contract,,,PO-202658,CTR-2021-2769
19924,2023-02-01,2,14,623,2,467,370.97,Rejected,RFP,106,2023-02-13,,
19925,2023-02-22,2,27,19,65,361,397.19,Rejected,Quotes,165,2023-03-06,,
19926,2023-02-16,3,39,484,90,689,86.1,Approved,RFP,767,2023-02-18,,
19927,2023-02-08,1,16,178,99,169,290.49,Approved,RFP,64,2023-02-15,,
19928,2023-02-26,2,30,508,10,93,34.58,Pending,Contract,,,,CTR-2020-9460
19929,2023-02-09,3,17,799,69,655,310.54,Approved,RFP,48,2023-02-12,PO-366923,
19930,2023-02-17,2,11,415,42,510,176.09,Approved,Quotes,158,2023-02-21,,CTR-2022-3866
19931,2023-02-21,3,33,269,34,664,357.84,Rejected,Quotes,644,2023-02-28,PO-312715,
19932,2023-02-06,2,23,25,55,595,296.04,Approved,Quotes,860,2023-02-12,PO-901705,
19933,2023-02-03,3,21,316,82,275,43.49,Approved,RFP,490,2023-02-17,PO-576331,CTR-2024-8819
19934,2023-02-16,1,13,526,39,714,151.01,Approved,Contract,787,2023-02-17,PO-174325,CTR-2023-7252
19935,2023-02-16,1,11,439,19,444,160.64,Approved,RFP,699,2023-02-20,PO-239047,
19936,2023-02-03,3,16,527,16,764,252.49,Approved,Quotes,64,2023-02-07,PO-150089,
19937,2023-02-07,3,40,966,43,592,79.32,Approved,RFP,915,2023-02-17,PO-460270,
19938,2023-02-07,2,22,456,11,149,301.42,Approved,Contract,330,2023-02-17,,CTR-2022-9975
19939,2023-02-07,3,12,770,74,66,76.86,Pending,Contract,,,,CTR-2025-6044
19940,2023-02-23,3,13,163,36,65,173.31,Approved,Contract,291,2023-03-02,,CTR-2022-7477
19941,2023-02-21,3,22,751,82,638,315.91,Approved,Contract,714,2023-03-06,PO-978532,CTR-2021-6199
19942,2023-02-21,1,20,60,2,686,224.64,Approved,RFP,2,2023-03-01,,
19943,2023-02-27,1,25,260,65,689,5.19,Pending,Quotes,,,,CTR-2025-1724
19944,2023-02-09,2,24,761,91,458,26.39,Approved,Quotes,69,2023-02-13,PO-922133,
19945,2023-02-13,2,11,507,18,217,163.7,Approved,Emergency,94,2023-02-27,PO-516798,CTR-2023-8468
19946,2023-02-01,3,28,219,30,788,146.15,Approved,RFP,276,2023-02-10,,CTR-2023-3805
19947,2023-02-21,2,33,266,80,83,72.71,Approved,RFP,657,2023-03-06,,
19948,2023-02-15,3,39,954,1,776,361.53,Approved,RFP,980,2023-02-27,PO-625800,CTR-2025-5336
19949,2023-02-20,1,35,738,63,121,102.15,Approved,Quotes,842,2023-03-03,,
19950,2023-02-18,2,29,476,22,501,266.4,Pending,Quotes,,,PO-524411,CTR-2021-2602
19951,2023-02-02,1,33,378,46,861,243.31,Approved,Quotes,744,2023-02-04,,
19952,2023-02-24,1,33,784,82,615,227.21,Approved,Quotes,192,2023-03-08,,CTR-2020-9543
19953,2023-02-17,2,27,630,42,865,334.6,Approved,Contract,581,2023-02-19,,CTR-2023-9665
19954,2023-02-11,2,13,783,26,244,191.57,Approved,Contract,778,2023-02-24,PO-688778,CTR-2024-7702
19955,2023-02-22,3,13,393,75,998,96.08,Pending,Quotes,,,PO-359854,
19956,2023-02-09,2,15,244,97,86,257.64,Approved,RFP,368,2023-02-19,PO-329397,
19957,2023-02-02,3,11,622,35,872,330.69,Approved,RFP,634,2023-02-13,PO-247205,CTR-2020-9637
19958,2023-02-12,1,32,229,12,380,137.5,Rejected,Quotes,264,2023-02-23,,
19959,2023-02-21,1,24,752,42,322,196.9,Pending,Contract,,,PO-189541,CTR-2020-5620
19960,2023-02-12,1,14,956,49,423,189.99,Approved,RFP,263,2023-02-22,,CTR-2022-4705
19961,2023-02-11,3,11,64,25,955,307.33,Approved,RFP,724,2023-02-25,PO-141133,CTR-2022-2613
19962,2023-02-23,2,38,701,73,181,287.91,Pending,RFP,,,PO-674750,
19963,2023-02-23,3,36,86,9,76,270.45,Approved,Quotes,474,2023-03-07,PO-494421,
19964,2023-02-24,3,40,583,50,857,162.9,Approved,Quotes,14,2023-03-10,PO-213269,
19965,2023-02-14,2,21,559,28,552,354.39,Approved,RFP,486,2023-02-23,PO-152697,
19966,2023-02-06,1,37,647,83,546,132.58,Approved,Contract,384,2023-02-09,PO-309241,CTR-2021-1588
19967,2023-02-07,3,20,237,35,793,153.83,Rejected,Quotes,143,2023-02-18,PO-159000,
19968,2023-02-26,3,17,940,7,822,61.18,Approved,RFP,542,2023-02-28,PO-238167,CTR-2021-8850
19969,2023-02-10,1,39,922,67,81,90.39,Approved,Quotes,614,2023-02-20,PO-180291,
19970,2023-02-17,3,33,139,81,639,94.94,Pending,RFP,,,PO-902810,
19971,2023-02-17,1,35,399,18,671,79.38,Approved,RFP,117,2023-02-24,,
19972,2023-02-02,3,40,173,64,845,238.28,Approved,Quotes,249,2023-02-09,PO-193698,
19973,2023-02-12,3,13,790,3,535,29.43,Approved,RFP,982,2023-02-26,,CTR-2021-4517
19974,2023-02-14,2,24,315,52,593,202.02,Approved,RFP,2,2023-02-26,PO-701986,
19975,2023-02-06,3,24,890,25,154,201.5,Approved,Contract,530,2023-02-13,,CTR-2023-9623
19976,2023-02-11,3,14,302,34,546,120.51,Approved,RFP,410,2023-02-21,,CTR-2024-3086
19977,2023-02-09,1,32,203,28,94,45.18,Approved,RFP,574,2023-02-13,PO-351702,
19978,2023-02-23,1,39,603,8,706,94.34,Approved,RFP,7,2023-03-03,,
19979,2023-02-24,3,23,241,64,9,112.86,Approved,RFP,553,2023-03-01,PO-233964,
19980,2023-02-21,3,34,593,64,982,155.53,Approved,Quotes,733,2023-02-26,,CTR-2020-5610
19981,2023-02-08,1,36,744,49,117,66.31,Approved,Quotes,428,2023-02-17,PO-736028,
19982,2023-02-17,3,18,874,90,678,352.55,Pending,Contract,,,PO-951670,CTR-2022-3839
19983,2023-02-13,2,23,92,56,653,320.2,Approved,Quotes,62,2023-02-14,,
19984,2023-02-26,2,37,712,59,707,290.89,Approved,RFP,479,2023-03-02,PO-862746,CTR-2020-3228
19985,2023-02-05,1,24,856,25,906,139.52,Approved,RFP,314,2023-02-19,PO-828908,
19986,2023-02-25,2,27,721,24,725,181.21,Approved,Contract,676,2023-03-05,PO-310034,CTR-2024-9232
19987,2023-02-06,2,27,474,15,952,90.77,Approved,Contract,177,2023-02-10,PO-634942,CTR-2021-3743
19988,2023-02-12,3,15,611,16,323,223.67,Approved,Quotes,428,2023-02-23,,
19989,2023-02-27,1,10,420,91,779,35.11,Approved,RFP,147,2023-03-12,,
19990,2023-02-17,2,14,485,93,415,254.37,Approved,RFP,59,2023-02-28,PO-448904,
19991,2023-02-23,3,37,807,33,979,167.02,Approved,RFP,781,2023-03-04,PO-754562,CTR-2025-4033
19992,2023-02-11,1,22,619,16,146,286.2,Approved,RFP,614,2023-02-20,PO-441374,CTR-2021-5014
19993,2023-02-01,3,18,575,48,272,239.66,Approved,Emergency,200,2023-02-14,PO-804246,
19994,2023-02-15,1,11,485,16,603,262.15,Approved,Contract,291,2023-02-16,PO-278599,CTR-2024-9396
19995,2023-02-21,1,18,548,52,365,182.3,Approved,Quotes,230,2023-03-07,PO-426353,
19996,2023-02-10,2,21,360,27,46,125.61,Approved,RFP,465,2023-02-18,PO-675080,
19997,2023-02-22,2,32,194,85,218,326.09,Approved,Quotes,184,2023-03-02,,
19998,2023-02-21,3,37,476,60,718,118.84,Approved,RFP,479,2023-02-26,,
19999,2023-02-10,3,16,958,85,752,3.19,Approved,Quotes,285,2023-02-15,,
20000,2023-02-23,3,25,764,83,287,251.02,Approved,Quotes,26,2023-03-09,,
20001,2023-02-19,1,15,883,35,751,199.4,Approved,RFP,139,2023-02-26,,CTR-2024-4123
20002,2023-02-25,3,34,2,53,428,48.2,Approved,Contract,101,2023-03-08,PO-344189,CTR-2021-2128
20003,2023-02-26,1,37,518,44,36,236.93,Approved,Quotes,372,2023-03-04,PO-404895,
20004,2023-02-02,2,40,379,95,197,61.7,Approved,RFP,505,2023-02-06,PO-543739,
20005,2023-02-01,2,29,907,66,814,286.49,Approved,RFP,512,2023-02-02,PO-131131,CTR-2024-3513
20006,2023-02-12,3,32,444,30,473,268.47,Approved,Quotes,177,2023-02-23,PO-369783,
20007,2023-02-16,2,31,362,71,838,269.08,Approved,Emergency,91,2023-02-28,PO-996106,
20008,2023-02-03,2,13,288,79,846,212.49,Approved,Quotes,231,2023-02-16,PO-190300,
20009,2023-02-01,3,40,524,93,816,67.42,Pending,Contract,,,PO-127941,CTR-2022-1458
20010,2023-02-15,3,12,408,3,300,400.41,Approved,RFP,445,2023-02-23,PO-999422,
20011,2023-02-04,3,13,734,5,481,182.29,Approved,RFP,527,2023-02-10,PO-423497,CTR-2020-7480
20012,2023-02-26,3,18,291,8,421,380.64,Approved,RFP,893,2023-03-07,PO-506648,
20013,2023-02-24,1,36,338,61,781,115.89,Approved,RFP,978,2023-03-05,PO-572468,CTR-2020-1498
20014,2023-02-27,3,13,900,28,90,16.01,Approved,RFP,688,2023-03-06,PO-518745,CTR-2025-3465
20015,2023-02-18,2,37,421,90,905,193.52,Approved,RFP,92,2023-02-20,PO-974201,
20016,2023-02-15,3,32,957,23,337,360.68,Approved,RFP,119,2023-02-18,,
20017,2023-02-15,2,23,144,63,360,139.86,Approved,Quotes,569,2023-02-16,PO-610160,
20018,2023-02-25,1,21,315,81,510,338.12,Approved,RFP,510,2023-03-08,PO-251372,
20019,2023-02-23,2,20,101,9,405,185.34,Pending,RFP,,,PO-827040,
20020,2023-02-06,2,17,452,52,82,92.81,Rejected,Quotes,65,2023-02-14,PO-395811,
20021,2023-02-18,1,11,499,47,198,65.69,Approved,RFP,159,2023-02-23,,
20022,2023-02-08,1,36,774,80,351,235.96,Approved,Quotes,75,2023-02-14,PO-119189,
20023,2023-02-13,3,35,166,88,940,345.05,Approved,Contract,243,2023-02-23,PO-172788,CTR-2020-2423
20024,2023-02-22,1,25,57,42,715,367.81,Approved,Quotes,475,2023-03-03,,
20025,2023-02-20,3,17,976,89,57,392.14,Pending,Emergency,,,PO-376327,
20026,2023-02-04,2,17,79,97,57,226.76,Approved,Quotes,502,2023-02-13,,CTR-2024-5903
20027,2023-02-22,3,16,461,34,781,63.33,Approved,Quotes,474,2023-02-28,,CTR-2023-5190
20028,2023-02-12,3,31,732,33,64,157.77,Approved,RFP,111,2023-02-20,PO-552427,CTR-2023-9379
20029,2023-02-02,2,30,485,1,475,54.49,Approved,RFP,615,2023-02-11,PO-792372,CTR-2022-4657
20030,2023-02-08,1,26,632,46,211,384.17,Pending,Quotes,,,,
20031,2023-02-07,3,13,399,34,793,242.58,Pending,Quotes,,,,
20032,2023-02-09,3,16,234,39,586,3.54,Approved,Quotes,469,2023-02-17,PO-444570,
20033,2023-02-18,2,14,592,63,868,239.5,Approved,Contract,575,2023-03-02,PO-274301,CTR-2023-5505
20034,2023-02-23,1,22,271,65,395,139.54,Approved,Quotes,788,2023-02-28,PO-565398,
20035,2023-02-06,1,36,57,55,834,363.43,Approved,Contract,703,2023-02-16,,CTR-2020-6429
20036,2023-02-06,2,12,487,81,255,191.49,Approved,Contract,497,2023-02-19,PO-438495,CTR-2025-9432
20037,2023-02-20,2,21,186,29,428,46.69,Pending,Quotes,,,,
20038,2023-02-02,2,28,278,66,352,95.39,Approved,Quotes,202,2023-02-13,PO-766550,
20039,2023-02-14,3,19,315,61,963,154.15,Approved,Quotes,429,2023-02-23,PO-879255,CTR-2020-7382
20040,2023-02-14,2,16,726,16,683,189.49,Approved,Quotes,61,2023-02-27,PO-936519,CTR-2020-1037
20041,2023-02-05,1,20,972,16,265,354.97,Approved,RFP,693,2023-02-15,PO-123441,
20042,2023-02-13,1,35,674,17,796,396.48,Approved,Contract,453,2023-02-21,PO-962289,CTR-2021-7185
20043,2023-02-22,1,17,960,83,137,15.26,Rejected,RFP,740,2023-02-28,,
